ticker,return
BG,-0.03948757869698838
IXUS,0.002562526178368385
IXUS,-0.016396902377925238
IXUS,-0.024545025810247978
IXUS,0.0009774756180334077
IXUS,0.015311514296298734
IXUS,0.02014184950460507
IXUS,0.0010934036003547032
TCOM,-0.019235098963426678
TCOM,-0.010948877417416458
TCOM,-0.046276997951990695
TCOM,-0.031468502612059024
TCOM,0.009303943952607252
TCOM,-0.04899391116928642
JWN,-0.01639302230027606
JWN,0.056180120407912426
JWN,-0.09343377374743611
JWN,0.01129337325771318
JWN,0.004332805415334873
JWN,-0.10675181378704834
JWN,-0.002036794559920896
JWN,0.140232343987577
JWN,0.020285853255356034
JWN,0.09238452943310671
XLU,0.0037298850395031113
XLU,0.00838523643107858
XLU,-0.048443215638737436
XLU,0.011451260302967059
SRCL,-0.012357585988312936
SRCL,-0.08113394725470824
SRCL,0.05418715707405197
SRCL,-0.0060975609756097615
SRCL,-0.030917705817516183
SRCL,-0.011441631798465912
SRCL,0.02066955781477753
MTW,0.0005262831912800081
MTW,0.008101293090579276
MTW,-0.07078317571829806
MTW,0.04124937517337246
PEP,-0.004066432059759539
PEP,-0.013964491670161117
PEP,-0.0031626475358055295
PEP,0.006102073861645074
TPX,0.014916085530721102
TPX,-0.011740321987601665
TPX,0.02243351218773948
TPX,0.014920648018171834
TPX,-0.03125828309756884
POR,0.02794620734189257
POR,-0.011865814057475332
POR,-0.0038125497825427512
FLO,-0.02341009494686641
FLO,-0.014181361473351028
FLO,-0.013570571887296823
FLO,0.0030447384288103674
FLO,0.001299334048248113
FLO,0.0004047096290258345
DVN,0.03301939594130898
DVN,0.006173296292155683
DVN,0.01194319924729137
DVN,0.0030863588901035577
DVN,0.0374305591648707
DVN,0.018633396811299496
DVN,-0.004727983439777317
DVN,-0.0532996534762753
DVN,0.013646387501090151
INSM,-0.016666650772094727
INSM,-0.18729095016501518
INSM,-0.003191461083897562
INSM,0.042574930995038285
INSM,-0.018621355225698966
INSM,-0.0007740115187913066
INSM,0.0029313904787677814
INSM,-0.018545994695080337
INSM,-0.02016990791069806
PFF,0.0
XRAY,0.006369582711910793
XRAY,-0.004724247011050786
XRAY,-0.009974738137697337
XRAY,-0.034439022064131186
XRAY,0.013160750729042991
XRAY,-0.009111758492142186
XRAY,-0.018993133991611955
XRAY,0.008878794170980697
XRAY,0.009044620156849925
XRAY,-0.00869420895037909
XRAY,0.0017401482336592
XRAY,-0.007498900759045246
XRAY,-0.028397546686635522
CMS,0.023999863085803597
CMS,0.007132633665409838
CMS,-0.05551018126625373
CMS,0.00019837730200911174
CMS,-0.016673280293041493
CMS,-0.016006890335203194
CMS,0.0027233883889432597
CMS,0.04971278731604456
CMS,-0.0021373464417429044
CMS,0.000851327882740005
DLTR,0.03793107061125611
DLTR,0.01492544483517344
DLTR,-0.009980002305265079
DLTR,0.030448693495530366
DLTR,-0.00894548545485141
DLTR,0.004649788040940406
DLTR,-0.01799079774522927
DLTR,-0.007836710653294943
DLTR,0.018919959955487675
ASHR,0.0020075375485020253
ASHR,-0.002880155068025525
LPLA,-0.01406839912568747
LPLA,0.016630164743771658
LPLA,-0.02115283486790709
NLY,0.007385212633160387
NLY,0.008522361340277174
NLY,0.021454762859496324
NLY,-0.007662846087751918
NLY,0.013712466507602716
NLY,0.019480783731142592
NLY,0.021523140397870844
NLY,-0.0004673741938961973
CIEN,-0.053937433085541664
CIEN,-0.02980128566489415
CIEN,0.0952381353993077
CIEN,-0.07883822236020754
CIEN,-0.005696212120343325
CIEN,0.008188828247575719
CIEN,-0.00459238177339627
CIEN,0.02042305204895989
LSCC,0.040935672514619936
LSCC,0.012499999999999956
LSCC,0.06790123456790131
LSCC,-0.0024999999999999467
LSCC,0.017946161515453696
LSCC,-0.039078156312625234
LSCC,0.027027027027026973
LSCC,-0.03384091614701368
LSCC,-0.04866704688508017
LSCC,-0.022869341115261954
LSCC,-0.029648613132258417
CRUS,-0.011940298507462699
CRUS,-0.0337078651685393
CRUS,0.023076923076922995
CRUS,0.010443904277988914
CRUS,-0.02410315591356116
CRUS,-0.03402923648460554
CRUS,-0.033812901169287035
CRUS,-0.011987800613027066
CRUS,-0.02949314629011912
CRUS,0.030246077305504437
IJR,0.004343453672254194
IJR,0.007324399802114412
IJR,0.0043773905595554385
IJR,0.004234389048911602
IJR,0.004925008377810736
IJR,0.0029180992560635666
IJR,0.002081230571527426
IJR,0.019013683463649844
IJR,0.00987824093563372
IJR,0.0017515252157682681
IJR,-0.007980400770565166
IJR,0.0166785590359253
IJR,0.013259924795592903
IJR,-0.012741847514342375
IJR,-0.005839479819818805
IJR,0.0027802882474590174
IJR,0.0076808564083117314
IJR,0.01134955267327431
IJR,-0.006364327996636443
IJR,0.009312664598165377
IJR,0.007122133440206069
IJR,-0.004037673999290781
IJR,-0.005053029575573298
LVS,0.03248748898293452
LVS,0.02661631853710933
LVS,-0.005655292960525693
LVS,0.009887619965259775
LVS,0.011381589517776458
LVS,-0.009734507894070932
CCEP,-0.04228328392608993
CCEP,0.025973686180484234
CCEP,-0.0009526297399173878
CCEP,0.003985624152888612
CCEP,-0.008383907604505914
CCEP,0.04750353525659423
CCEP,0.02363431530525717
CCEP,0.019492275907286638
CCEP,0.019072314792219602
CCEP,0.09206659118796878
CCEP,0.03448271232362665
TGT,-0.009646844704244484
TGT,-0.0025973668033860697
TGT,0.024347419770272438
TGT,0.0017567621413878687
PEB,0.015028993073840091
PEB,-0.00958870840215409
PEB,0.021191159094524403
PEB,0.04549766987749493
PEB,0.03257578602434141
ACCO,0.042653805701904135
ACCO,0.0245456306867593
BMRN,0.30341875261980245
BMRN,0.005285432403090873
BMRN,0.0009727849359530971
BMRN,0.02945737408356708
BMRN,0.005255304061736243
BMRN,-0.010384854464180138
BMRN,-0.0352863295933894
BMRN,-0.024091280579047192
BMRN,0.015800753887972308
BMRN,-0.04657100395712477
BMRN,-0.018369721298867714
BMRN,0.01919670314634314
BMRN,-0.004620995541495421
BMRN,-0.015278940078936154
BMRN,-0.015081557241454768
BMRN,-0.004245790853454667
BMRN,0.054508810373155914
INSG,-0.004750627004990737
INSG,0.018621956566793774
INSG,-0.012698400844561863
NOK,-0.0089285169086456
CMRX,0.05592628748914419
CMRX,-0.009629843491796963
CMRX,-0.03342450278243392
CMRX,0.13297157545834914
CMRX,-0.03575415660824388
CMRX,-0.014492690668721164
VLUE,0.0033874370689166433
VLUE,-0.014800781856756706
VLUE,0.033958276199654414
VLUE,0.021430397358164877
VLUE,-0.0015822398002391935
VLUE,0.008948783622490408
VLUE,0.011595545680307406
VLUE,0.0018171441332053284
VLUE,-0.0002882733229578882
VLUE,-0.00029539248635113147
VLUE,-0.006476225366302102
VLUE,0.015505332212518708
MO,0.004885133862235325
QUAL,0.005588034253174445
QUAL,0.002540843174735574
QUAL,-0.003044649752944384
QUAL,-0.031747728496954064
QUAL,0.0076506200171198024
QUAL,-0.0030458744109841396
QUAL,-0.01601105350169363
QUAL,0.002742034718090647
QUAL,-0.003783695194408243
QUAL,0.006596534828946066
QUAL,-0.010176289535032912
QUAL,0.008656861693940199
QUAL,0.0008707918325838726
PRI,-0.021304707865834493
PRI,0.0032334872076371646
PRI,0.027178053295182858
ITCI,0.014435713276435669
ITCI,0.021359218626537446
ITCI,0.0006617864126430284
GLBS,0.0168538713818418
GLBS,-0.07587546237666598
GLBS,0.00192673447676861
SPPI,-0.13685478180563104
SPPI,0.011569037977109398
SPPI,0.07625480779323168
SPPI,0.09830513647047145
SPPI,0.003640860130926571
SPPI,-0.033112551411966895
SPPI,-0.03669730835400198
SPPI,0.04779410733483713
SPPI,-0.006304610224257767
IYR,0.010395144256223787
RITM,0.010651756486927733
RITM,-0.009041303946972556
RITM,0.00671802623929274
DNOW,0.006278085281922419
DNOW,-0.03728812536517101
DNOW,0.009150286791056228
DNOW,0.0
PM,-0.007958599425290869
PM,-0.01518832463563069
PM,-0.01787790883808582
PM,0.015929945864734174
EWL,0.012816408811698876
EWL,0.005609923824922758
EWL,0.012273902677666593
EWL,-0.014672720807461959
EWL,-0.0025868407780522684
EWL,-0.002647915352902208
EWL,-0.019904922764733324
EWL,0.00306081246446932
EWL,-0.008800011336285496
EWL,0.013433733933024605
EWL,0.021119300755924497
EWL,-0.009523752380130368
EWL,-0.0052367155299690715
AXTA,0.014321504266369356
AXTA,0.007439606043209146
AXTA,0.004671381388209994
AXTA,0.0
AXTA,0.009334139475969394
AXTA,-0.009327787523449205
AXTA,0.001436230076510947
SKT,0.03788113617211675
SKT,-0.010778052619953349
SKT,0.0003223395599867285
SKT,0.011900932805379405
SKT,0.01739368564206445
SKT,0.02383646068839007
SKT,0.016263566107698635
SKT,0.014674668238442212
SKT,-0.053998624190415345
SKT,0.17226272731510806
SKT,-0.06530594955335134
XRT,0.004629638586383544
CLX,0.08369517737325571
CLX,0.001689574343862077
CLX,-0.000378810494339743
CLX,0.008140068278654544
CVS,-0.019001446301706304
CVS,-0.014084692445184399
CVS,0.030927498522687946
CVS,0.013995387462120812
ROBO,0.004685729297454255
WDAY,0.020907691721115063
WDAY,-0.013085643833988803
WDAY,-0.037304925580396775
WDAY,-0.0804967506342743
WDAY,-0.007749166602213142
WDAY,-0.03346153490065151
UA,-0.03574497564752621
UA,-0.03532408396557385
UA,-0.041558402954656515
UA,-0.035799544944860484
VEA,-0.0169410118758746
VEA,-0.01774150050920653
VEA,0.009714581355543928
VEA,-0.014853083661281352
VEA,0.006497015845215115
VEA,-0.0002648679283656641
VEA,-0.0026536841308679726
VEA,-0.013196287724653977
VEA,0.008296247063153128
VEA,-0.0008259810175174076
VEA,-0.002710375509567431
VEA,-0.015183928103069788
VEA,0.0131746424437309
MBI,-0.01067588293528543
MBI,0.007692197867782191
MBI,0.0
MBI,0.0226400584979094
MBI,0.11934897330410466
MBI,0.04703840915155211
MBI,-0.2343749856719599
MBI,-0.021630633858578885
MBI,-0.003401357234227742
WDC,0.009803984596493676
WDC,-0.034246347072802386
WDC,-0.04390248606137093
WDC,-0.018405430920368282
WDC,-0.08562309370076981
WDC,0.01132082880982832
WDC,-0.0032481525563291536
SRLN,0.0002106654383653428
SRLN,-0.004846223645559311
SRLN,-0.003061537565584138
EA,-0.01792125180258619
EA,-0.04710125454778913
EA,0.0017123174844067002
EA,0.022927429548958322
EA,-0.012939365970199956
EA,0.005611519258469144
EA,0.0005882496560747352
EA,0.028875562040794778
EA,0.052344560113592564
EA,-0.0059650434011407905
QCOM,0.020222499243193415
QCOM,0.014799361861040916
QCOM,0.025271837126346286
LYG,0.029946719727104165
ORI,0.012834720555755963
ORI,0.0037625831550567312
ORI,0.0030372242009037986
ORI,-0.002647701123041468
ORI,0.004075555425441468
ORI,0.000593298840707579
ORI,0.01183433066430628
ORI,-0.016122218310511638
ORI,-0.013422802996898686
ORI,0.007526840613154784
ORI,0.0043525590263155944
SQM,0.011048937972064632
SQM,-0.0407300674514125
SQM,-0.0013669646901822707
HASI,0.05239575280437969
HASI,0.03641184388946628
HASI,0.003928467895828902
HASI,0.0
TAP,0.020350859935877263
TAP,-0.018554355771317366
TAP,0.03689519673196129
TAP,-0.0231374215561716
TAP,0.00210537162377622
TAP,-0.008285522219649177
TAP,-0.0037338767314433197
TAP,0.003650740788765594
TAP,-0.005888803920775509
FDX,-0.017811887749275335
FDX,0.005769049879090549
FDX,-0.10859709882604396
FDX,-0.02622346502348749
FDX,0.02708317620053302
FDX,-0.0038736803302517053
EXEL,0.051603888650211704
EXEL,-0.046192303598459494
EXEL,0.04709835574200549
EXEL,0.004646857776141378
EXEL,-0.031367629433022626
C,0.014897603000610049
C,-0.006849690249685847
OSW,-0.002435540999654817
OSW,-0.03870966667616449
OSW,-0.012722613996234311
EWH,-0.0008134902113937637
EWH,0.013986056494311283
EWH,-0.004444551871970459
EWH,0.0025705086063474436
EWH,0.028731772528894917
EWH,0.012345660394371016
EWH,0.000543771018999939
EWH,0.005004740846518141
EWH,-0.0064905051924565305
EWH,-0.00781253147199601
EWH,0.004493670376091385
EWH,-0.013233362765539103
EWH,-0.009765336958145743
EWH,0.0007465496094443136
EWH,0.012967265868106814
EWH,-0.004732544827506624
EWH,0.006609787509475273
EWH,0.005368630641247485
EWH,-0.002788900958050955
EWH,0.0011872153955028164
EWH,-0.011693814431867677
EWH,-0.02382000265844275
WES,-0.00956379254861528
WES,-0.016287782856531208
WES,0.043930717021335
WES,-0.0003950051342728189
WES,-0.0076277216181678265
NVTA,0.03694583681810082
NVTA,0.05132667755213238
NVTA,0.0005805647988603724
NVTA,-0.06703904364045732
JPST,-0.000199025972889455
JPST,-0.0007983280472352305
JPST,-0.00019914463014492068
JPST,0.00019963857476446023
EXLS,0.0031217701228016814
EXLS,-0.000736954115667765
EXLS,0.012855164831034438
EXLS,-0.03657175916635236
EXLS,0.033930510174338124
SYY,0.0
SYY,-0.006097839028524232
SYY,0.0038076601353214112
SYY,-0.00798295257545889
SYY,-0.004206566056209726
SYY,0.1879001582656703
SYY,0.005938569386560122
MARK,-0.07446806783749471
ACAD,-0.057044667548154515
ACAD,-0.2220732573604015
ACAD,-0.024016659857394318
ACAD,-0.015921630746880577
ACAD,0.07260965060828095
ACAD,-0.005206373849987234
VTIP,0.0006058329716442934
VTIP,-0.000793314371256959
VTIP,0.002105485878226565
VTIP,-0.001182381878755412
VTIP,0.0012618668475452566
VTIP,-0.005184560236240476
VTIP,-0.001059754911766353
MRVL,-0.02395668089795633
MRVL,-0.010225700039049768
MRVL,-0.02159373536784237
MRVL,-0.018319851106462837
CSGP,-0.005310769044340136
CSGP,0.003225232149409285
CSGP,0.0038597041300625357
CSGP,0.006533846812854627
CSGP,0.08180337215083266
CSGP,0.007323954098273022
CSGP,-0.05661664637990005
CSGP,0.012823852856927331
CSGP,0.004640666397109916
CSGP,-0.004186213174020348
CSGP,0.0006796256106611498
CSGP,-0.0378972553541469
CSGP,0.022995071919906573
CSGP,-0.010515512432987206
CSGP,0.013905374107825885
CSGP,-0.016741549031118352
GE,0.006771984562540689
GE,0.042201017825669984
GE,0.009156457162480258
GE,-0.03540653888207912
SVC,0.010364854358740017
SVC,0.0006345271770435978
SVC,0.006394871612449116
SVC,0.1185411046921514
SVC,-0.007171418622373027
BTBT,0.002105244419031038
BTBT,-0.016934093541508544
EW,-0.02975922955703192
EW,0.0895907292557181
EW,-0.010689636756633925
EW,0.0060632043622028675
ARMK,0.02014816553762988
ARMK,-0.0006382117816448041
ARMK,-0.009794394115431593
ARMK,0.02880950334347987
ARMK,-0.003610348005913089
ARMK,0.010345710033886402
ARMK,0.047018328119046604
ARMK,-0.022842033379253612
ARMK,-0.0077218950858357616
BABA,-0.06475606778772869
TIP,0.00113802899927129
TIP,-0.0004350795201454316
TIP,0.0014680772565234257
TIP,-0.0018906871405804937
TIP,-0.006447308207857549
TIP,-0.002237894635228832
TIP,0.003423458238232646
TIP,0.000431436702799326
TIP,-0.0009861487388987955
TIP,0.0023097835872949446
TIP,0.002208620086969315
TIP,0.0017548228522037412
TIP,-0.0020011948766082144
TIP,0.0024690296196798744
TIP,-0.0006884561854789695
TIP,0.010140444612898758
TIP,0.00015890463209067285
TIP,0.0040666121032022495
TIP,0.0
MHK,-0.0364963771932455
MHK,0.0282097720977339
PPC,0.009270072784417493
PPC,-0.02781649258820862
PPC,-0.03234151965765708
PPC,0.007990822530026254
PPC,0.006889796423070527
HZNP,0.020408163265306145
HZNP,-0.004843384625636493
HZNP,0.018320564095300584
HZNP,-0.03678549042013379
HZNP,0.036990910920712716
HZNP,-0.002892469468377845
HZNP,-0.02711917725164359
HZNP,-0.004561231109833308
KIM,-0.02009399198758599
KIM,0.02764349186456827
KIM,-0.007993344668601243
KIM,-0.021119316933235432
KIM,0.07830788274821221
KIM,-0.011549668762550813
GS,0.03427181316833172
GS,-0.06493504325296551
GS,-0.1391624620057229
GS,0.20185165175425102
GS,-0.026509314105186643
PAYX,0.01923047925616217
PAYX,0.010490000823917933
PAYX,0.015570638673480186
PAYX,0.11183075844221424
PAYX,-0.0014529013229045429
PAYX,0.05434723299542621
PAYX,0.007721155479846198
PAYX,0.020180427608300855
TV,-0.015801392556706872
TV,-0.10069444541563377
TV,-0.015999838374985087
TV,-0.011834492873599722
TV,-0.007444079739314491
TV,-0.0020326313328411505
TV,-0.01944465229546888
TV,0.013866757061677726
TV,0.007485643119895524
TV,0.004782074914275514
TV,0.008026217274379244
TV,0.001936121142723124
TV,-0.03567501702484133
TV,0.0010650686698172596
ALLK,-0.0421714564732143
ALLK,-0.06586024787456568
MODG,0.023294719877964942
MODG,0.057534424782628824
MODG,0.05682649004010587
MODG,-0.07751395033186703
MODG,-0.0014488333669187003
MODG,-0.009465878545223072
ACIW,0.018181818181818077
ACIW,-0.0064102319570688016
ACIW,0.008557537169692653
ACIW,-0.0016915284759716487
ACIW,0.002217986959699214
ACIW,0.007439606043209146
ACIW,0.004858294811842079
ACIW,-0.021947422502682112
COTY,-0.01110410780812765
COTY,-0.009962731353982401
COTY,-0.005031538610422048
COTY,-0.031066505008843226
COTY,0.012340528856841448
COTY,-0.019130542337644663
COTY,-0.001831543738455732
SNT,-0.008563352199947527
SNT,-0.17676501867396222
SNT,0.03667137057945946
TLT,-0.0007518980175743595
TLT,0.0052497637912236605
TLT,-0.002864346709372967
TLT,0.009339396581486747
TLT,-0.006365779414767014
STEL,0.009914544160415595
PCG,-0.02361441195470715
PCG,-0.020887936814420804
PCG,0.005128613041784913
PCG,-0.00747606029865544
PCG,-0.0008822114807920389
PCG,-0.0274471354346143
PCG,0.03626923927248704
PCG,-0.007711547002779984
PCG,0.016160061232994183
PCG,0.13679243196467317
PCG,-0.015118827198955631
PCG,-0.008238921049615322
PCG,0.04879997253417967
PCG,-0.000577713991355755
GRBK,0.02079208219954687
GRBK,0.008786652517704274
GRBK,0.016521702642026126
CNHI,0.0
CNHI,-0.03057323597940287
CNHI,0.015086368617889034
CNHI,-0.014760086057772792
CNHI,-0.00816021219678742
BGC,0.01934406311788095
BGC,0.006768188348130533
BGC,-0.008547094467986516
BGC,-0.039556921074717755
BGC,-0.03571425192480426
CWH,-0.026036019372955965
CWH,0.035555688610138025
CWH,0.07706452391421448
EMN,-0.012252670060326154
MEI,-0.12656336093007192
MEI,-0.0469416533807262
MEI,-0.032835740631194765
CpN,-0.00616745781020589
CpN,0.03873019748263884
CpN,0.021182680735593484
CpN,0.004035450821233688
CpN,0.009515540889651009
USB,0.0019645895173301398
USB,-0.023521485579576784
USB,-0.01720579556311963
USB,-0.028806590500223272
USB,-0.01298759377264036
USB,-0.13735252042684754
USB,-0.027390103338956973
USB,-0.01672246197981553
USB,-0.0937844117122345
USB,-0.011379843769975584
EUFN,0.016565314625329286
EUFN,-0.008188329183597243
EUFN,-0.0010075948791126166
EUFN,0.05774009899629995
EUFN,-0.018336220709217366
EUFN,0.0022263960037705033
EUFN,0.0013325223587623558
EUFN,-0.015846018993893374
EUFN,-0.004291878167559715
EUFN,-0.0034423456506914585
EUFN,-0.004411780201012516
EUFN,0.0054781979774811695
EUFN,-0.011887268828124298
EUFN,0.00501768416560866
EUFN,0.009825482999078039
EUFN,0.0016385954289295235
EUFN,-0.033653825399025505
EUFN,0.013535516625037491
EUFN,0.005301407837182248
EUFN,0.009888032852330308
EUFN,0.0428571463431755
EUFN,-0.008581194945615378
EUFN,-0.0022038661681968996
EUFN,0.0010313528602512445
EUFN,0.011540333162765037
EUFN,0.007277841719984801
EUFN,-0.007429416567350633
EUFN,0.002505074983464084
DAR,-0.008615347055288436
DAR,-0.020822178279769066
DAR,-0.03677615987283145
DAR,0.04089906541320443
DAR,0.008244288786676934
DAR,-0.10065436687498186
IEMG,-0.020745865150024634
IEMG,0.001840913308873704
IEMG,-0.008970607986271473
IEMG,0.0029500853348018996
IEMG,-0.0008157524558934925
IEMG,-0.008105583398685834
IEMG,0.0019917645057341282
IEMG,-0.0023756742011450394
IEMG,0.004781894332592129
IEMG,-0.00039762342081584023
FAS,-0.05600561158672257
FAS,-0.40437168223381337
FAS,0.07517902385015596
AMCX,0.03445232807745313
AMCX,0.0018540654345524654
SPHB,0.010169358233604209
SPHB,0.004198842583747586
SPHB,-0.002738251986292073
SPHB,-0.0016164453633144005
SPHB,0.014939255873664736
SPHB,-0.0009576724862916386
SPHB,-0.011795642842518217
SPHB,0.019936061426892637
SPHB,0.016499679355083785
SPHB,-0.004234133308541832
SPHB,0.0071295703205203065
SPHB,0.021489194362550812
MAS,0.017045577148288915
MAS,-0.00851066966833447
DEI,0.002640997903843978
DEI,0.0003792033101570613
DEI,0.019503024672865354
DEI,0.004741562991662063
DEI,-0.01401887551605907
DEI,-0.01908167659264859
DEI,-0.010142299519106168
DEI,-0.028343123563217887
DEI,-0.010971800515836905
ADNT,-0.014266933851761476
ADNT,0.005756964265380304
ADNT,-0.008652698304919548
ADNT,-0.015694216942060413
HLX,0.0
HLX,0.04571429401838856
HLX,0.023655942206107117
HLX,0.013285098296988762
HLX,0.032873749301178146
LPL,0.003397478282038291
LPL,0.02909088134765625
VGK,0.005065822176795409
VGK,-0.004097575515841556
VGK,0.006240128921807031
OMF,0.04759175079446121
OMF,0.00476176303672049
OMF,-0.004918174550878618
OMF,-0.05354229873963656
ICPT,0.10246164608317065
ICPT,-0.004437877196284079
STLA,-0.0016556029497899472
SBH,-0.02142855135761923
SBH,-0.07768183283276209
SBH,-0.006112492526831104
SBH,0.009495539690792087
SBH,0.00855185921897439
SBH,-0.005326691027807584
SBH,0.0043689393651102915
SBH,0.0098643559917031
SBH,0.06740327556034154
SBH,-0.040762077480440584
SBH,0.045417027772713725
CCK,0.03703669792326103
